timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
21,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,25.4830,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.8214,30.5761,39.5413,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,4.3129,0.0000,0.0000,0.0000,22.0610,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,6.9854,37.2776,5.7096,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.6600,67.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
22,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,25.4830,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.8214,30.5761,39.5413,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,4.1724,0.0000,0.0000,0.0000,22.0610,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,8.3856,37.2776,5.7096,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,24.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.3400,66.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
23,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,25.4830,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.8214,30.5761,39.5413,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,4.0538,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,10.0643,37.2776,5.1738,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,24.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,17.6600,60.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
24,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,25.4830,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.8214,30.5761,39.5413,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,3.9352,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,21.5250,37.2776,5.1738,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,23.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,16.6600,59.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
25,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,25.4830,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,3.9352,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,21.5250,37.2776,5.2309,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,23.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.3400,64.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2400,0.0000,1.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
26,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,25.4830,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,3.9352,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,21.5250,37.2776,5.2309,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,23.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.5000,0.0000,0.0000,300.0000,0.0000,1.0000,0.0000,0.0000,18.0000,63.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2400,0.0000,4.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
27,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,3.9352,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,21.5250,47.6843,5.2309,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,18.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.9900,0.0000,3.0000,0.0000,0.0000,13.3400,54.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2400,0.0000,7.0000,0.0000,0.0000,0.0000,0.4400,0.0000,0.0000
28,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,3.9352,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,21.5250,47.6843,5.2309,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,18.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.5000,0.0000,0.0000,3.9500,0.0000,7.0000,0.0000,0.0000,13.3400,53.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2400,0.0000,14.0000,0.0000,0.0000,0.0000,0.7700,0.0000,0.0000
29,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,3.9660,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,21.5250,47.6843,5.2309,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,15.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,8.8900,0.0000,10.0000,0.0000,0.0000,13.3400,53.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2400,0.0000,21.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000
30,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,4.0275,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,6.9854,47.6843,5.2309,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,15.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.5000,0.0000,0.0000,15.8200,0.0000,13.0000,0.0000,0.0000,13.3400,52.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2400,0.0000,32.0000,0.0000,0.0000,0.0000,2.0500,0.0000,0.0000
31,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.4133,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,4.0890,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,6.1500,47.6843,5.2309,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,15.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0000,0.0000,0.0000,29.6300,0.0000,17.0000,0.0000,0.0000,13.3400,52.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,28.2600,0.0000,42.0000,0.0000,0.0000,0.0000,2.9600,0.0000,0.0000
32,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,1.2634,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,4.0890,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,6.1500,47.6843,5.2309,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,15.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.5000,0.0000,0.0000,48.1000,0.0000,20.0000,0.0000,0.0000,13.3400,51.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,53.0000,0.0000,0.0000,0.0000,3.6500,0.0000,0.0000
33,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,2.8934,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.4988,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,6.1500,47.6843,5.2309,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,15.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0000,0.0000,0.0000,68.0300,0.0000,24.0000,0.0000,0.0000,13.3400,49.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,67.0000,0.0000,0.0000,0.0000,4.6700,0.0000,0.0000
34,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,2.8934,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.4988,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,6.1500,47.6843,5.2309,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,15.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.5000,0.0000,0.0000,88.1000,0.0000,31.0000,0.0000,0.0000,13.3400,48.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,81.0000,0.0000,0.0000,0.0000,5.7700,0.0000,0.0000
35,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,62.4059,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,3.8334,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.4988,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,6.1500,47.6843,5.2309,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,15.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,107.8100,0.0000,38.0000,0.0000,0.0000,19.3400,60.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2500,0.0000,89.0000,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000
36,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,46.5953,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,4.7368,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.4988,0.0000,0.0000,0.0000,19.6366,13.5852,0.0000,10.5359,8.5031,16.1277,21.4138,6.1500,47.6843,5.2309,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,15.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0000,0.0000,0.0000,121.4100,0.0000,45.0000,0.0000,0.0000,20.0000,60.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2500,0.0000,104.0000,0.0000,0.0000,0.0000,7.8900,0.0000,0.0000
37,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,46.5953,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,5.1301,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,11.8181,0.0000,10.5359,8.5031,16.1277,21.4138,6.1500,38.1430,5.2309,2.8636,0.0000,0.0000,0.0000,186.7680,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.0000,0.0000,0.0000,136.2400,0.0000,52.0000,0.0000,0.0000,21.0000,61.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,123.0000,0.0000,0.0000,0.0000,8.8200,0.0000,0.0000
38,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,46.5953,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,6.1235,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,11.8181,0.0000,10.5359,8.5031,16.1277,21.4138,6.1500,38.1430,5.2309,2.8636,0.0000,0.0000,0.0000,186.7680,0.0000,0.0000,0.0000,21.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.0000,0.0000,0.0000,151.0700,0.0000,57.0000,0.0000,0.0000,21.6600,61.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,137.0000,0.0000,0.0000,0.0000,9.7600,0.0000,0.0000
39,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,46.5953,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,7.6735,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,11.8181,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,38.1430,5.2309,2.8636,0.0000,0.0000,0.0000,186.7680,0.0000,0.0000,0.0000,20.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.0000,0.0000,0.0000,165.9000,0.0000,65.0000,0.0000,0.0000,19.3400,55.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,151.0000,0.0000,0.0000,0.0000,10.7000,0.0000,0.0000
40,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,46.5953,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,9.1468,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.3573,30.5761,38.7061,0.0000,46.8167,24.6060,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,11.8181,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,38.1430,5.2309,2.8636,0.0000,0.0000,0.0000,186.7680,0.0000,0.0000,0.0000,21.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0000,0.0000,0.0000,180.7300,0.0000,72.0000,0.0000,0.0000,20.0000,55.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,161.0000,0.0000,0.0000,0.0000,11.8800,0.0000,0.0000
41,75EnBRPL2024/09/15,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4015,46.5953,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,10.4069,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,33.3675,26.9666,9.0317,8.3581,0.0000,19.7289,43.4237,0.0000,18.2637,30.4782,38.7061,0.0000,46.8167,18.4545,0.0000,0.0000,28.6504,0.0000,0.0000,0.0000,22.6848,5.3714,0.0000,0.0000,0.0000,19.6366,11.8181,0.0000,5.2699,4.2536,16.1277,21.4138,6.1500,38.1430,5.2309,2.8636,0.0000,0.0000,0.0000,186.7680,0.0000,0.0000,0.0000,20.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.5000,0.0000,0.0000,190.5500,0.0000,79.0000,0.0000,0.0000,21.0000,57.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2300,0.0000,172.0000,0.0000,0.0000,0.0000,12.5300,0.0000,0.0000
